file;my-result;my-time;vanillaZ3-result;vanillaZ3-time;cvc5-result;cvc5-time;princess-result;princess-time;noodler-result;noodler-time;z3Str3-result;z3Str3-time
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_53.smt2;SAT;718;SAT;518;SAT;693;SAT;2493;SAT;1029;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_54.smt2;SAT;704;SAT;536;SAT;704;SAT;1972;SAT;608;SAT;666
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_55.smt2;SAT;946;SAT;664;SAT;653;SAT;6382;SAT;541;SAT;561
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_56.smt2;SAT;817;SAT;569;SAT;1464;SAT;2511;SAT;582;SAT;529
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_57.smt2;SAT;782;SAT;928;SAT;723;SAT;2106;SAT;426;SAT;404
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_58.smt2;SAT;966;SAT;575;SAT;613;SAT;2397;SAT;716;SAT;556
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_59.smt2;SAT;1031;SAT;552;SAT;676;SAT;2627;SAT;668;SAT;689
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_6.smt2;SAT;825;SAT;554;SAT;634;SAT;2497;SAT;996;SAT;1133
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_60.smt2;SAT;1005;SAT;555;SAT;652;SAT;2132;SAT;564;SAT;521
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_61.smt2;SAT;883;SAT;915;SAT;1295;SAT;2997;SAT;418;SAT;417
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_62.smt2;SAT;724;SAT;464;SAT;600;SAT;1574;SAT;418;SAT;416
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_63.smt2;SAT;806;SAT;719;SAT;946;SAT;2129;SAT;550;SAT;552
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_64.smt2;SAT;831;SAT;1004;SAT;1004;SAT;2478;SAT;559;SAT;624
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_65.smt2;SAT;708;SAT;597;SAT;704;SAT;2387;SAT;578;SAT;492
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_66.smt2;SAT;752;SAT;530;SAT;576;SAT;2466;SAT;682;SAT;630
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_67.smt2;SAT;798;SAT;659;SAT;657;SAT;3035;SAT;603;SAT;602
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_68.smt2;SAT;814;SAT;406;SAT;807;SAT;2547;SAT;424;SAT;405
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_69.smt2;SAT;749;SAT;764;SAT;783;SAT;3357;SAT;558;SAT;651
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_7.smt2;SAT;786;SAT;727;SAT;767;SAT;2070;SAT;816;SAT;730
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_70.smt2;SAT;781;SAT;540;SAT;689;SAT;2819;SAT;590;SAT;940
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_71.smt2;SAT;779;SAT;598;SAT;624;SAT;1860;SAT;514;SAT;533
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_72.smt2;SAT;650;SAT;483;SAT;850;SAT;2089;SAT;652;SAT;531
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_73.smt2;SAT;748;SAT;460;SAT;592;SAT;2225;SAT;377;SAT;449
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_74.smt2;SAT;699;SAT;653;SAT;578;SAT;3209;SAT;834;SAT;751
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_75.smt2;SAT;789;SAT;383;SAT;539;SAT;2398;SAT;437;SAT;458
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_76.smt2;SAT;781;SAT;847;SAT;505;SAT;2060;SAT;898;SAT;767
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_77.smt2;SAT;754;SAT;471;SAT;638;SAT;2278;SAT;531;SAT;844
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_78.smt2;SAT;907;SAT;405;SAT;629;SAT;1506;SAT;509;SAT;412
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_79.smt2;SAT;721;SAT;389;SAT;1170;SAT;3833;SAT;402;SAT;440
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_8.smt2;SAT;743;SAT;963;SAT;1256;SAT;2629;SAT;518;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_80.smt2;SAT;710;SAT;611;SAT;788;SAT;2164;SAT;574;SAT;568
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_81.smt2;SAT;721;SAT;476;SAT;871;SAT;1942;SAT;448;SAT;511
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_82.smt2;SAT;722;SAT;562;UNKNOWN;10000;SAT;2621;SAT;438;SAT;427
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_83.smt2;SAT;561;SAT;296;SAT;527;SAT;1279;SAT;293;SAT;301
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_84.smt2;SAT;565;SAT;406;SAT;570;SAT;2049;SAT;518;SAT;445
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_85.smt2;SAT;626;SAT;509;SAT;551;SAT;1715;SAT;335;SAT;365
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_86.smt2;SAT;705;SAT;643;SAT;1016;SAT;2095;SAT;386;SAT;393
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_87.smt2;SAT;1122;SAT;506;SAT;525;SAT;2107;SAT;496;SAT;504
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_88.smt2;SAT;636;SAT;473;SAT;622;SAT;1923;SAT;486;SAT;406
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_89.smt2;SAT;559;SAT;418;SAT;548;SAT;1350;SAT;356;SAT;348
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_9.smt2;SAT;603;SAT;504;SAT;551;SAT;2150;SAT;549;SAT;526
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_90.smt2;SAT;662;SAT;367;SAT;651;SAT;2233;SAT;434;SAT;445
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_91.smt2;SAT;867;SAT;581;SAT;621;SAT;2639;SAT;346;SAT;411
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_92.smt2;SAT;1270;SAT;755;SAT;1192;SAT;3721;SAT;634;SAT;830
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_93.smt2;SAT;1026;SAT;829;SAT;1270;SAT;4319;SAT;648;SAT;995
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_94.smt2;SAT;2261;SAT;971;SAT;807;SAT;1867;SAT;468;SAT;457
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_95.smt2;SAT;802;SAT;807;SAT;1202;SAT;4211;SAT;944;SAT;1063
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_96.smt2;SAT;767;SAT;511;SAT;626;SAT;2485;SAT;732;SAT;1149
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_97.smt2;SAT;1136;SAT;538;SAT;632;SAT;1877;SAT;404;SAT;516
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_98.smt2;SAT;712;SAT;442;SAT;604;SAT;4216;SAT;543;SAT;362
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track01/01_track_99.smt2;SAT;707;SAT;354;SAT;891;SAT;1951;SAT;389;SAT;380
