file;my-result;my-time;vanillaZ3-result;vanillaZ3-time;cvc5-result;cvc5-time;princess-result;princess-time;noodler-result;noodler-time;z3Str3-result;z3Str3-time
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_46.smt2;UNSAT;1288;UNKNOWN;10000;UNKNOWN;10000;UNKNOWN;10000;UNKNOWN;10000;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_47.smt2;SAT;1334;SAT;1082;UNKNOWN;10000;SAT;3848;SAT;1112;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_48.smt2;SAT;1596;UNKNOWN;10000;UNKNOWN;10000;UNKNOWN;10000;SAT;1075;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_49.smt2;SAT;1379;SAT;1041;UNKNOWN;10000;UNKNOWN;10000;SAT;1260;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_5.smt2;UNSAT;1237;UNSAT;691;UNSAT;1207;UNSAT;2550;UNSAT;671;UNSAT;633
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_50.smt2;SAT;3719;UNKNOWN;10000;UNKNOWN;10000;UNKNOWN;10000;SAT;1000;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_51.smt2;SAT;1437;SAT;1614;UNKNOWN;10000;SAT;3250;SAT;1140;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_52.smt2;SAT;1279;SAT;1021;UNKNOWN;10000;UNKNOWN;10000;SAT;1080;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_53.smt2;SAT;1462;SAT;1408;SAT;1472;SAT;3588;SAT;1053;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_54.smt2;UNSAT;1163;UNKNOWN;10000;UNKNOWN;10000;UNSAT;5325;UNKNOWN;10000;UNKNOWN;1347
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_55.smt2;SAT;1432;SAT;1034;UNKNOWN;10000;SAT;3888;SAT;1065;SAT;1085
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_56.smt2;SAT;1464;SAT;1114;SAT;1271;SAT;3044;SAT;1009;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_57.smt2;SAT;1557;SAT;1114;UNKNOWN;10000;UNKNOWN;10000;SAT;1063;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_58.smt2;UNKNOWN;10000;UNKNOWN;10000;UNKNOWN;10000;UNKNOWN;10000;UNKNOWN;10000;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_59.smt2;SAT;1347;SAT;1290;UNKNOWN;10000;UNKNOWN;10000;SAT;1309;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_6.smt2;UNSAT;1117;UNSAT;772;UNSAT;1265;UNSAT;2601;UNSAT;624;UNSAT;762
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_60.smt2;UNKNOWN;10000;UNKNOWN;10000;UNKNOWN;10000;UNKNOWN;10000;UNKNOWN;10000;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_61.smt2;UNKNOWN;10000;UNKNOWN;10000;UNKNOWN;10000;UNKNOWN;10000;UNKNOWN;10000;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_62.smt2;SAT;1571;SAT;1222;UNKNOWN;10000;SAT;3879;SAT;1384;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_63.smt2;SAT;2390;SAT;1008;UNKNOWN;10000;UNKNOWN;10000;SAT;932;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_64.smt2;SAT;1324;SAT;1023;UNKNOWN;10000;SAT;4511;SAT;1198;SAT;1118
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_65.smt2;SAT;6507;UNKNOWN;10000;UNKNOWN;10000;UNKNOWN;10000;SAT;1212;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_66.smt2;UNKNOWN;10000;UNKNOWN;10000;UNKNOWN;10000;UNKNOWN;10000;UNKNOWN;10000;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_67.smt2;SAT;5678;UNKNOWN;10000;UNKNOWN;10000;UNKNOWN;10000;SAT;1040;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_68.smt2;SAT;1520;SAT;1138;UNKNOWN;10000;UNKNOWN;10000;SAT;1172;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_69.smt2;SAT;1357;SAT;1705;UNKNOWN;10000;UNKNOWN;10000;SAT;1207;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_7.smt2;UNSAT;1268;UNSAT;811;UNSAT;1267;UNSAT;2355;UNSAT;683;UNSAT;654
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_70.smt2;SAT;1394;SAT;1221;UNKNOWN;10000;UNKNOWN;10000;SAT;1137;SAT;1209
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_71.smt2;SAT;1426;SAT;1296;UNKNOWN;10000;SAT;3530;SAT;1056;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_72.smt2;SAT;1415;SAT;1199;UNKNOWN;10000;UNKNOWN;10000;SAT;1104;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_73.smt2;SAT;1531;SAT;1635;UNKNOWN;10000;UNKNOWN;10000;SAT;1307;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_74.smt2;SAT;1625;SAT;1202;UNKNOWN;10000;UNKNOWN;10000;SAT;1374;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_75.smt2;UNKNOWN;10000;UNKNOWN;10000;UNKNOWN;10000;UNKNOWN;10000;UNKNOWN;10000;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_76.smt2;SAT;1224;UNKNOWN;10000;UNKNOWN;10000;UNKNOWN;10000;SAT;1246;SAT;2125
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_77.smt2;SAT;1629;SAT;3681;SAT;1342;SAT;5644;SAT;1077;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_78.smt2;UNSAT;2995;UNKNOWN;10000;UNKNOWN;10000;UNKNOWN;10000;UNKNOWN;10000;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_79.smt2;SAT;1268;SAT;1056;SAT;1221;UNKNOWN;10000;SAT;1115;SAT;4204
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_8.smt2;UNSAT;1227;UNSAT;658;UNSAT;1225;UNSAT;2292;UNSAT;768;UNSAT;699
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_80.smt2;SAT;1284;SAT;776;SAT;1214;SAT;2515;SAT;754;SAT;955
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_81.smt2;SAT;1205;SAT;1062;UNKNOWN;10000;SAT;4449;SAT;1148;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_82.smt2;SAT;1684;SAT;1426;SAT;1431;UNKNOWN;10000;SAT;1396;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_83.smt2;SAT;1383;SAT;1342;SAT;1277;UNKNOWN;10000;SAT;986;SAT;1181
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_84.smt2;SAT;1340;SAT;1368;SAT;1650;UNKNOWN;10000;SAT;989;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_85.smt2;SAT;1387;SAT;1500;SAT;1216;SAT;4554;SAT;1133;SAT;3246
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_86.smt2;SAT;1414;SAT;1041;SAT;1326;SAT;3801;SAT;1222;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_87.smt2;SAT;1367;SAT;1088;SAT;1226;UNKNOWN;10000;SAT;1050;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_88.smt2;SAT;1291;SAT;1187;SAT;1293;SAT;3803;SAT;1136;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_89.smt2;SAT;1329;SAT;1094;SAT;1182;SAT;2837;SAT;1082;SAT;1123
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_9.smt2;UNSAT;1120;UNSAT;601;UNSAT;1154;UNSAT;2334;UNSAT;821;UNSAT;856
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_90.smt2;SAT;1425;SAT;1215;SAT;1262;SAT;3281;SAT;1115;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_91.smt2;SAT;1289;SAT;1128;SAT;1260;SAT;2793;SAT;1145;SAT;1070
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_92.smt2;SAT;1370;SAT;1033;SAT;1214;SAT;3854;SAT;1196;SAT;994
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_93.smt2;SAT;1319;SAT;973;SAT;1123;SAT;3399;SAT;1162;SAT;1072
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_94.smt2;SAT;1277;SAT;1175;SAT;1526;SAT;2813;SAT;1196;SAT;984
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_95.smt2;SAT;1233;SAT;1017;SAT;1330;SAT;2816;SAT;1166;SAT;1031
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_96.smt2;SAT;1370;SAT;1015;SAT;1325;SAT;3370;SAT;1101;SAT;1149
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_97.smt2;SAT;1401;SAT;1084;SAT;1249;SAT;2665;SAT;1038;SAT;1088
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_98.smt2;SAT;1380;SAT;1138;SAT;1268;SAT;2853;SAT;1047;SAT;1067
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_99.smt2;SAT;1263;SAT;1133;SAT;1307;SAT;3369;SAT;1143;SAT;1038
